0.12681728967752728,-0.0791802961865796,0.00196793765732739,0.01667277198849293,0.3056793143068221,0.21596690320295497,0.15451849015216593,0.04086333603265923,0.030544260505344596,0.008282075903010383,-0.01049322535318948,0.003333453736560613
0.2608529232594232,0.13403563358189594,-0.002358705708474851,-0.027501030401750004,0.3187521360384793,0.19175429272485012,0.23954931450907102,0.04545928332940787,0.07526000832959791,0.004401325317642179,0.04471574782425331,-0.003880750585368204
0.4980063917620876,0.2371534685026644,-0.004516704515977299,-0.07507576003219141,0.3628384892448624,0.1666162958614612,0.2898973680542021,0.06008022387750796,0.1293779713029385,0.01697509802096456,0.05411796297334058,0.012573772703322382
0.4693551035566231,-0.02865128820546453,-0.0015101315397205162,-0.08003050495277753,0.3399286360163959,0.1649563864008493,0.2921940549282784,0.12069812650650275,0.07650584484969587,0.09976988835875497,-0.052872126453242616,0.08279479033779041
0.2355623557362714,-0.23379274782035167,-0.0055692349419448894,-0.033812031827189726,0.338685947508677,0.1719210937583086,0.32856210885159465,0.19381201858642078,0.03894335531411433,0.04729777646870064,-0.03756248953558154,-0.05247211189005433
0.08947841444569928,-0.14608394129057212,-0.0013278776949102178,0.010170749868407436,0.3463946572426122,0.17486437603425325,0.3160333847051102,0.1713766251665252,0.02195528896507806,0.011741612383203417,-0.01698806634903627,-0.03555616408549722
0.3916401333083713,0.302161718862672,0.0016169078422315075,0.06227437745441089,0.36591393803280015,0.1888856585861881,0.27270647553322286,0.0922530221301881,0.08163455604065589,0.08636802860560987,0.05967926707557783,0.07462641622240646
0.34345448847601723,-0.048185644832354046,-0.0013673486131610124,0.05273215969403583,0.32943827935844894,0.17514859267009908,0.2505442853729207,0.07291553857808084,0.059271545791670995,0.016012892340260872,-0.022363010248984898,-0.07035513626534899
0.38271338023687745,0.039258891760860226,0.006847117886398746,0.054975612145481745,0.3342282786990284,0.20010302064230764,0.13844095749983723,0.05551216956863235,0.10836588387878071,0.04561428260964609,0.049094338087109717,0.029601390269385217
0.08475554130069803,-0.29795783893617944,0.0003859996795654297,-0.011074207045815299,0.34441686554151774,0.2101134189891195,0.11620723316055878,0.05496847231596757,0.014576205444182404,0.008190763720628172,-0.0937896784345983,-0.03742351888901792
